Player,Rk,Date,Comp,Round,Venue,Squad,Opponent,Start,Minute,Score,Goalkeeper,Assist,Notes,Opp_clean,Squad_clean,Venue_match,Result,Minutes,Gls,Opponent_Elo,Elo_Source,Competition_Stage,Is_Away,Difficulty_Score,xg,xg_source,goal_id,Weighted_Goal
C. Ronaldo,799,2008-04-01,Champions Lg,Quarter-finals,Away,Manchester Utd,Roma,Y,39,0-0,Doni,,,Roma,Manchester Utd,Away,W 2–0,90,1,1864.46813965,club,Knockout,TRUE,-0.8854430783146641,NA,missing,C._Ronaldo-093,-0.8854430783146641
C. Ronaldo,798,2008-04-06,Premier League,Matchweek 33,Away,Manchester Utd,Middlesbrough,Y,10,0-0,Mark Schwarzer,Michael Carrick,,Middlesbrough,Manchester Utd,Away,D 2–2,90,1,1706.74743652,club,Group,TRUE,-1.1216920241085093,NA,missing,C._Ronaldo-094,-1.1216920241085093
C. Ronaldo,797,2008-04-13,Premier League,Matchweek 34,Home,Manchester Utd,Arsenal,Y,54,0-1,Jens Lehmann,,Penalty kick,Arsenal,Manchester Utd,Home,W 2–1,90,1,1932.14172363,club,Group,FALSE,0.9134972422668818,NA,missing,C._Ronaldo-095,0.9134972422668818
C. Ronaldo,795,2008-05-03,Premier League,Matchweek 37,Home,Manchester Utd,West Ham,Y,24,1-0,Robert Green,Owen Hargreaves,,West Ham,Manchester Utd,Home,W 4–1,63,2,1716.4753418,club,Group,FALSE,0.8245019549391391,NA,missing,C._Ronaldo-096,0.8245019549391391
C. Ronaldo,796,2008-05-03,Premier League,Matchweek 37,Home,Manchester Utd,West Ham,Y,3,0-0,Robert Green,Nani,,West Ham,Manchester Utd,Home,W 4–1,63,2,1716.4753418,club,Group,FALSE,0.8245019549391391,NA,missing,C._Ronaldo-097,0.8245019549391391
C. Ronaldo,794,2008-05-11,Premier League,Matchweek 38,Away,Manchester Utd,Wigan Athletic,Y,33,0-0,Chris Kirkland,,Penalty kick,Wigan Athletic,Manchester Utd,Away,W 2–0,90,1,1736.966232299479,league_avg,Group,TRUE,-1.1092221602833114,NA,missing,C._Ronaldo-098,-1.1092221602833114
C. Ronaldo,793,2008-05-21,Champions Lg,Final,Neutral,Manchester Utd,Chelsea,Y,26,0-0,Petr Čech,,,Chelsea,Manchester Utd,Neutral,D 1 (6)–1 (5),120,1,2017.16357422,club,Final,FALSE,1.8857308389974183,NA,missing,C._Ronaldo-099,1.8857308389974183
C. Ronaldo,792,2008-06-11,UEFA Euro,Group stage,Away,Portugal,Czechia,Y,63,1-1,Petr Čech,,,Czechia,Portugal,Away,W 3–1,90,1,1898,national,Group,TRUE,-1.0427711617346669,NA,missing,C._Ronaldo-100,-1.0427711617346669
C. Ronaldo,791,2008-09-27,Premier League,Matchweek 6,Home,Manchester Utd,Bolton,Y,60,0-0,Jussi Jääskeläinen,,Penalty kick,Bolton,Manchester Utd,Home,W 2–0,79,1,1700.48803711,club,Group,FALSE,0.8179047525267378,NA,missing,C._Ronaldo-101,0.8179047525267378
C. Ronaldo,790,2008-10-18,Premier League,Matchweek 8,Home,Manchester Utd,West Brom,Y,69,1-0,Scott Carson,Wayne Rooney,,West Brom,Manchester Utd,Home,W 4–0,90,1,1648.67089844,club,Group,FALSE,0.7965222769396377,NA,missing,C._Ronaldo-102,0.7965222769396377
C. Ronaldo,789,2008-10-29,Premier League,Matchweek 10,Home,Manchester Utd,West Ham,Y,14,0-0,Robert Green,Nani,,West Ham,Manchester Utd,Home,W 2–0,90,2,1695.57189941,club,Group,FALSE,0.8158760956566136,NA,missing,C._Ronaldo-103,0.8158760956566136
C. Ronaldo,788,2008-10-29,Premier League,Matchweek 10,Home,Manchester Utd,West Ham,Y,30,1-0,Robert Green,Dimitar Berbatov,,West Ham,Manchester Utd,Home,W 2–0,90,2,1695.57189941,club,Group,FALSE,0.8158760956566136,NA,missing,C._Ronaldo-104,0.8158760956566136
C. Ronaldo,787,2008-11-01,Premier League,Matchweek 11,Home,Manchester Utd,Hull City,Y,3,0-0,Boaz Myhill,Dimitar Berbatov,,Hull City,Manchester Utd,Home,W 4–3,90,2,1736.966232299479,league_avg,Group,FALSE,0.8329575736226291,NA,missing,C._Ronaldo-105,0.8329575736226291
C. Ronaldo,786,2008-11-01,Premier League,Matchweek 11,Home,Manchester Utd,Hull City,Y,44,2-1,Boaz Myhill,Nani,,Hull City,Manchester Utd,Home,W 4–3,90,2,1736.966232299479,league_avg,Group,FALSE,0.8329575736226291,NA,missing,C._Ronaldo-106,0.8329575736226291
C. Ronaldo,785,2008-11-15,Premier League,Matchweek 13,Home,Manchester Utd,Stoke City,Y,3,0-0,Thomas Sørensen,,,Stoke City,Manchester Utd,Home,W 5–0,90,2,1736.966232299479,league_avg,Group,FALSE,0.8329575736226291,NA,missing,C._Ronaldo-107,0.8329575736226291
C. Ronaldo,784,2008-11-15,Premier League,Matchweek 13,Home,Manchester Utd,Stoke City,Y,89,4-0,Thomas Sørensen,,,Stoke City,Manchester Utd,Home,W 5–0,90,2,1736.966232299479,league_avg,Group,FALSE,0.8329575736226291,NA,missing,C._Ronaldo-108,0.8329575736226291
C. Ronaldo,783,2009-01-27,Premier League,Matchweek 23,Away,Manchester Utd,West Brom,Y,65,3-0,Scott Carson,Ryan Giggs,,West Brom,Manchester Utd,Away,W 5–0,90,2,1612.44445801,club,Group,TRUE,-1.1606063908129813,NA,missing,C._Ronaldo-109,-1.1606063908129813
C. Ronaldo,782,2009-01-27,Premier League,Matchweek 23,Away,Manchester Utd,West Brom,Y,73,4-0,Scott Carson,Dimitar Berbatov,,West Brom,Manchester Utd,Away,W 5–0,90,2,1612.44445801,club,Group,TRUE,-1.1606063908129813,NA,missing,C._Ronaldo-110,-1.1606063908129813
C. Ronaldo,781,2009-01-31,Premier League,Matchweek 24,Home,Manchester Utd,Everton,Y,44,0-0,Tim Howard,,Penalty kick,Everton,Manchester Utd,Home,W 1–0,90,1,1806.33984375,club,Group,FALSE,0.8615847728718325,NA,missing,C._Ronaldo-111,0.8615847728718325
C. Ronaldo,780,2009-02-21,Premier League,Matchweek 26,Home,Manchester Utd,Blackburn,Y,60,1-1,Paul Robinson,,,Blackburn,Manchester Utd,Home,W 2–1,90,1,1685.43640137,club,Group,FALSE,0.8116936563138396,NA,missing,C._Ronaldo-112,0.8116936563138396
C. Ronaldo,779,2009-03-11,Champions Lg,Round of 16,Home,Manchester Utd,Inter,Y,49,1-0,Júlio César,,,Inter,Manchester Utd,Home,W 2–0,90,1,1881.38928223,club,Knockout,FALSE,1.0637192086115606,NA,missing,C._Ronaldo-113,1.0637192086115606
C. Ronaldo,778,2009-03-14,Premier League,Matchweek 29,Home,Manchester Utd,Liverpool,Y,23,0-0,Pepe Reina,,Penalty kick,Liverpool,Manchester Utd,Home,L 1–4,90,1,1956.27832031,club,Group,FALSE,0.9234572709854215,NA,missing,C._Ronaldo-114,0.9234572709854215
C. Ronaldo,777,2009-04-05,Premier League,Matchweek 31,Home,Manchester Utd,Aston Villa,Y,14,0-0,Brad Friedel,Ryan Giggs,,Aston Villa,Manchester Utd,Home,W 3–2,90,2,1761.17980957,club,Group,FALSE,0.842949368579903,NA,missing,C._Ronaldo-115,0.842949368579903
C. Ronaldo,776,2009-04-05,Premier League,Matchweek 31,Home,Manchester Utd,Aston Villa,Y,80,1-2,Brad Friedel,Michael Carrick,,Aston Villa,Manchester Utd,Home,W 3–2,90,2,1761.17980957,club,Group,FALSE,0.842949368579903,NA,missing,C._Ronaldo-116,0.842949368579903
C. Ronaldo,775,2009-04-15,Champions Lg,Quarter-finals,Away,Manchester Utd,Porto,Y,6,0-0,Helton Arruda,,,Porto,Manchester Utd,Away,W 1–0,90,1,1845.11877441,club,Knockout,TRUE,-0.8934276436629186,NA,missing,C._Ronaldo-117,-0.8934276436629186
C. Ronaldo,774,2009-04-25,Premier League,Matchweek 34,Home,Manchester Utd,Tottenham,Y,57,0-2,Heurelho Gomes,,Penalty kick,Tottenham,Manchester Utd,Home,W 5–2,90,2,1742.35522461,club,Group,FALSE,0.8351813551643431,NA,missing,C._Ronaldo-118,0.8351813551643431
C. Ronaldo,773,2009-04-25,Premier League,Matchweek 34,Home,Manchester Utd,Tottenham,Y,68,2-2,Heurelho Gomes,Wayne Rooney,,Tottenham,Manchester Utd,Home,W 5–2,90,2,1742.35522461,club,Group,FALSE,0.8351813551643431,NA,missing,C._Ronaldo-119,0.8351813551643431
C. Ronaldo,772,2009-05-05,Champions Lg,Semi-finals,Away,Manchester Utd,Arsenal,Y,11,1-0,Manuel Almunia,,,Arsenal,Manchester Utd,Away,W 3–1,90,2,1917.23583984,club,Knockout,TRUE,-0.8636683510707356,NA,missing,C._Ronaldo-120,-0.8636683510707356
C. Ronaldo,771,2009-05-05,Champions Lg,Semi-finals,Away,Manchester Utd,Arsenal,Y,61,2-0,Manuel Almunia,,,Arsenal,Manchester Utd,Away,W 3–1,90,2,1917.23583984,club,Knockout,TRUE,-0.8636683510707356,NA,missing,C._Ronaldo-121,-0.8636683510707356
C. Ronaldo,770,2009-05-10,Premier League,Matchweek 36,Home,Manchester Utd,Manchester City,Y,18,0-0,Shay Given,,,Manchester City,Manchester Utd,Home,W 2–0,57,1,1736.966232299479,league_avg,Group,FALSE,0.8329575736226291,NA,missing,C._Ronaldo-122,0.8329575736226291
C. Ronaldo,769,2009-08-29,La Liga,Matchweek 1,Home,Real Madrid,Dep. La Coruña,Y,34,1-1,Daniel Aranzubia,,Penalty kick,Dep. La Coruña,Real Madrid,Home,W 3–2,90,1,1738.783185895233,league_avg,Group,FALSE,0.8337073441985677,NA,missing,C._Ronaldo-123,0.8337073441985677
C. Ronaldo,768,2009-09-12,La Liga,Matchweek 2,Away,Real Madrid,Espanyol,N,89,2-0,Carlos Kameni,,,Espanyol,Real Madrid,Away,W 3–0,26,1,1740.27075195,club,Group,TRUE,-1.1078585417476694,NA,missing,C._Ronaldo-124,-1.1078585417476694
C. Ronaldo,767,2009-09-15,Champions Lg,Group stage,Away,Real Madrid,Zürich,Y,27,0-0,Johnny Leoni,,,Zürich,Real Madrid,Away,W 5–2,90,2,1812.7101919840484,league_avg,Group,TRUE,-1.0779662204457217,NA,missing,C._Ronaldo-125,-1.0779662204457217
C. Ronaldo,766,2009-09-15,Champions Lg,Group stage,Away,Real Madrid,Zürich,Y,89,3-2,Johnny Leoni,,,Zürich,Real Madrid,Away,W 5–2,90,2,1812.7101919840484,league_avg,Group,TRUE,-1.0779662204457217,NA,missing,C._Ronaldo-126,-1.0779662204457217
C. Ronaldo,765,2009-09-20,La Liga,Matchweek 3,Home,Real Madrid,Xerez,Y,1,0-0,Renan Brito Soares,,,Xerez,Real Madrid,Home,W 5–0,77,2,1651.64599609,club,Group,FALSE,0.7977499586392296,NA,missing,C._Ronaldo-127,0.7977499586392296
C. Ronaldo,764,2009-09-20,La Liga,Matchweek 3,Home,Real Madrid,Xerez,Y,75,1-0,Renan Brito Soares,,,Xerez,Real Madrid,Home,W 5–0,77,2,1651.64599609,club,Group,FALSE,0.7977499586392296,NA,missing,C._Ronaldo-128,0.7977499586392296
C. Ronaldo,763,2009-09-23,La Liga,Matchweek 4,Away,Real Madrid,Villarreal,Y,1,0-0,Diego López,,,Villarreal,Real Madrid,Away,W 2–0,90,1,1811.61328125,club,Group,TRUE,-1.0784188634822542,NA,missing,C._Ronaldo-129,-1.0784188634822542
C. Ronaldo,762,2009-09-30,Champions Lg,Group stage,Home,Real Madrid,Marseille,Y,58,0-0,Steve Mandanda,,,Marseille,Real Madrid,Home,W 3–0,69,2,1782.97180176,club,Group,FALSE,0.8519418902234558,NA,missing,C._Ronaldo-130,0.8519418902234558
C. Ronaldo,761,2009-09-30,Champions Lg,Group stage,Home,Real Madrid,Marseille,Y,64,2-0,Steve Mandanda,,,Marseille,Real Madrid,Home,W 3–0,69,2,1782.97180176,club,Group,FALSE,0.8519418902234558,NA,missing,C._Ronaldo-131,0.8519418902234558
C. Ronaldo,760,2009-12-05,La Liga,Matchweek 13,Home,Real Madrid,Almería,Y,84,3-2,Diego Alves,,,Almería,Real Madrid,Home,W 4–2,86,1,1665.28137207,club,Group,FALSE,0.8033766316184169,NA,missing,C._Ronaldo-132,0.8033766316184169
C. Ronaldo,759,2009-12-08,Champions Lg,Group stage,Away,Real Madrid,Marseille,Y,5,0-0,Steve Mandanda,,,Marseille,Real Madrid,Away,W 3–1,90,2,1798.90991211,club,Group,TRUE,-1.083660941441052,NA,missing,C._Ronaldo-133,-1.083660941441052
C. Ronaldo,758,2009-12-08,Champions Lg,Group stage,Away,Real Madrid,Marseille,Y,80,2-1,Steve Mandanda,,,Marseille,Real Madrid,Away,W 3–1,90,2,1798.90991211,club,Group,TRUE,-1.083660941441052,NA,missing,C._Ronaldo-134,-1.083660941441052
C. Ronaldo,757,2009-12-19,La Liga,Matchweek 15,Home,Real Madrid,Zaragoza,Y,49,4-0,Javier López Vallejo,,,Zaragoza,Real Madrid,Home,W 6–0,90,1,1675.98986816,club,Group,FALSE,0.8077955200807305,NA,missing,C._Ronaldo-135,0.8077955200807305
C. Ronaldo,756,2010-01-24,La Liga,Matchweek 19,Home,Real Madrid,Málaga,Y,35,0-0,Gustavo Munúa,,,Málaga,Real Madrid,Home,W 2–0,69,2,1679.85778809,club,Group,FALSE,0.8093916271912136,NA,missing,C._Ronaldo-136,0.8093916271912136
C. Ronaldo,755,2010-01-24,La Liga,Matchweek 19,Home,Real Madrid,Málaga,Y,39,1-0,Gustavo Munúa,,,Málaga,Real Madrid,Home,W 2–0,69,2,1679.85778809,club,Group,FALSE,0.8093916271912136,NA,missing,C._Ronaldo-137,0.8093916271912136
C. Ronaldo,754,2010-02-13,La Liga,Matchweek 22,Away,Real Madrid,Xerez,Y,69,1-0,Renan Brito Soares,,,Xerez,Real Madrid,Away,W 3–0,90,2,1588.19165039,club,Group,TRUE,-1.1706143742748996,NA,missing,C._Ronaldo-138,-1.1706143742748996
C. Ronaldo,753,2010-02-13,La Liga,Matchweek 22,Away,Real Madrid,Xerez,Y,71,2-0,Renan Brito Soares,,,Xerez,Real Madrid,Away,W 3–0,90,2,1588.19165039,club,Group,TRUE,-1.1706143742748996,NA,missing,C._Ronaldo-139,-1.1706143742748996
C. Ronaldo,752,2010-02-21,La Liga,Matchweek 23,Home,Real Madrid,Villarreal,Y,18,0-0,Diego López,,,Villarreal,Real Madrid,Home,W 6–2,90,1,1733.05554199,club,Group,FALSE,0.831343817205014,NA,missing,C._Ronaldo-140,0.831343817205014
C. Ronaldo,751,2010-02-27,La Liga,Matchweek 24,Away,Real Madrid,Tenerife,Y,79,3-1,Sergio Aragoneses,,Penalty kick,Tenerife,Real Madrid,Away,W 5–1,90,1,1604.35021973,club,Group,TRUE,-1.1639464990640473,NA,missing,C._Ronaldo-141,-1.1639464990640473
C. Ronaldo,750,2010-03-06,La Liga,Matchweek 25,Home,Real Madrid,Sevilla,Y,59,0-2,Andrés Palop,,,Sevilla,Real Madrid,Home,W 3–2,90,1,1810.91308594,club,Group,FALSE,0.8634719330275554,NA,missing,C._Ronaldo-142,0.8634719330275554
C. Ronaldo,749,2010-03-10,Champions Lg,Round of 16,Home,Real Madrid,Lyon,Y,6,0-0,Hugo Lloris,,,Lyon,Real Madrid,Home,D 1–1,90,1,1823.59765625,club,Knockout,FALSE,1.0398713454648525,NA,missing,C._Ronaldo-143,1.0398713454648525
C. Ronaldo,748,2010-03-14,La Liga,Matchweek 26,Away,Real Madrid,Valladolid,Y,28,0-0,Justo Villar,,,Valladolid,Real Madrid,Away,W 4–1,90,1,1615.37121582,club,Group,TRUE,-1.1593986566727346,NA,missing,C._Ronaldo-144,-1.1593986566727346
C. Ronaldo,747,2010-03-25,La Liga,Matchweek 28,Away,Real Madrid,Getafe,Y,13,0-0,Óscar Ustari,,,Getafe,Real Madrid,Away,W 4–2,90,2,1703.47912598,club,Group,TRUE,-1.1230407008615364,NA,missing,C._Ronaldo-145,-1.1230407008615364
C. Ronaldo,746,2010-03-25,La Liga,Matchweek 28,Away,Real Madrid,Getafe,Y,37,3-0,Óscar Ustari,,,Getafe,Real Madrid,Away,W 4–2,90,2,1703.47912598,club,Group,TRUE,-1.1230407008615364,NA,missing,C._Ronaldo-146,-1.1230407008615364
C. Ronaldo,745,2010-04-04,La Liga,Matchweek 30,Away,Real Madrid,Racing Sant,Y,23,0-0,Fabio Coltorti,,Penalty kick,Racing Sant,Real Madrid,Away,W 2–0,90,1,1738.783185895233,league_avg,Group,TRUE,-1.1084723897073732,NA,missing,C._Ronaldo-147,-1.1084723897073732
C. Ronaldo,744,2010-04-15,La Liga,Matchweek 32,Away,Real Madrid,Almería,Y,27,0-1,Diego Alves,,,Almería,Real Madrid,Away,W 2–1,90,1,1676.2746582,club,Group,TRUE,-1.1342666944824977,NA,missing,C._Ronaldo-148,-1.1342666944824977
C. Ronaldo,743,2010-04-18,La Liga,Matchweek 33,Home,Real Madrid,Valencia,Y,78,1-0,César Sánchez,,,Valencia,Real Madrid,Home,W 2–0,90,1,1796.03039551,club,Group,FALSE,0.8573305525314905,NA,missing,C._Ronaldo-149,0.8573305525314905
C. Ronaldo,742,2010-05-02,La Liga,Matchweek 35,Home,Real Madrid,Osasuna,Y,24,0-1,Ricardo,,,Osasuna,Real Madrid,Home,W 3–2,90,2,1673.69604492,club,Group,FALSE,0.8068489680192054,NA,missing,C._Ronaldo-150,0.8068489680192054
C. Ronaldo,741,2010-05-02,La Liga,Matchweek 35,Home,Real Madrid,Osasuna,Y,89,2-2,Ricardo,,,Osasuna,Real Madrid,Home,W 3–2,90,2,1673.69604492,club,Group,FALSE,0.8068489680192054,NA,missing,C._Ronaldo-151,0.8068489680192054
C. Ronaldo,740,2010-05-05,La Liga,Matchweek 36,Away,Real Madrid,Mallorca,Y,26,0-1,Dudu Aouate,,,Mallorca,Real Madrid,Away,W 4–1,80,3,1779.49194336,club,Group,TRUE,-1.0916738162042106,NA,missing,C._Ronaldo-152,-1.0916738162042106
C. Ronaldo,739,2010-05-05,La Liga,Matchweek 36,Away,Real Madrid,Mallorca,Y,57,1-1,Dudu Aouate,,,Mallorca,Real Madrid,Away,W 4–1,80,3,1779.49194336,club,Group,TRUE,-1.0916738162042106,NA,missing,C._Ronaldo-153,-1.0916738162042106
C. Ronaldo,738,2010-05-05,La Liga,Matchweek 36,Away,Real Madrid,Mallorca,Y,72,2-1,Dudu Aouate,,,Mallorca,Real Madrid,Away,W 4–1,80,3,1779.49194336,club,Group,TRUE,-1.0916738162042106,NA,missing,C._Ronaldo-154,-1.0916738162042106
C. Ronaldo,737,2010-05-08,La Liga,Matchweek 37,Home,Real Madrid,Athletic Club,Y,22,0-0,Gorka Iraizoz,,Penalty kick,Athletic Club,Real Madrid,Home,W 5–1,90,1,1681.82263184,club,Group,FALSE,0.8102024250197936,NA,missing,C._Ronaldo-155,0.8102024250197936
C. Ronaldo,736,2010-06-21,World Cup,Group stage,Neutral,Portugal,Korea DPR,Y,87,5-0,Ri Myong-guk,,,Korea DPR,Portugal,Neutral,W 7–0,90,1,1517,national,Group,FALSE,0.9183278992925914,NA,missing,C._Ronaldo-156,0.9183278992925914
C. Ronaldo,735,2010-09-21,La Liga,Matchweek 4,Home,Real Madrid,Espanyol,Y,28,0-0,Carlos Kameni,,Penalty kick,Espanyol,Real Madrid,Home,W 3–0,90,1,1677.46032715,club,Group,FALSE,0.8084023087661452,NA,missing,C._Ronaldo-157,0.8084023087661452
C. Ronaldo,734,2010-10-03,La Liga,Matchweek 6,Home,Real Madrid,Dep. La Coruña,Y,4,0-0,Manu,,,Dep. La Coruña,Real Madrid,Home,W 6–1,90,2,1738.783185895233,league_avg,Group,FALSE,0.8337073441985677,NA,missing,C._Ronaldo-158,0.8337073441985677
C. Ronaldo,733,2010-10-03,La Liga,Matchweek 6,Home,Real Madrid,Dep. La Coruña,Y,89,5-1,Manu,,,Dep. La Coruña,Real Madrid,Home,W 6–1,90,2,1738.783185895233,league_avg,Group,FALSE,0.8337073441985677,NA,missing,C._Ronaldo-159,0.8337073441985677
C. Ronaldo,732,2010-10-08,UEFA Euro qual.,Group stage,Home,Portugal,Denmark,Y*,85,2-1,Anders Lindegaard,,,Denmark,Portugal,Home,W 3–1,90,1,1725,national,Group,FALSE,0.8280196770775752,NA,missing,C._Ronaldo-160,0.8280196770775752
C. Ronaldo,731,2010-10-12,UEFA Euro qual.,Group stage,Away,Portugal,Iceland,Y*,3,0-0,Gunnleifur Gunnleifsson,,,Iceland,Portugal,Away,W 3–1,90,1,1438,national,Group,TRUE,-1.2325913452208028,NA,missing,C._Ronaldo-161,-1.2325913452208028
C. Ronaldo,730,2010-10-16,La Liga,Matchweek 7,Away,Real Madrid,Málaga,Y,44,1-0,Rodrigo Galatto,,,Málaga,Real Madrid,Away,W 4–1,90,2,1664.67407227,club,Group,TRUE,-1.1390537061124526,NA,missing,C._Ronaldo-162,-1.1390537061124526
C. Ronaldo,729,2010-10-16,La Liga,Matchweek 7,Away,Real Madrid,Málaga,Y,50,2-0,Rodrigo Galatto,,Penalty kick,Málaga,Real Madrid,Away,W 4–1,90,2,1664.67407227,club,Group,TRUE,-1.1390537061124526,NA,missing,C._Ronaldo-163,-1.1390537061124526
C. Ronaldo,728,2010-10-19,Champions Lg,Group stage,Home,Real Madrid,Milan,Y,13,0-0,Marco Amelia,,,Milan,Real Madrid,Home,W 2–0,90,1,1789.67260742,club,Group,FALSE,0.8547069949188603,NA,missing,C._Ronaldo-164,0.8547069949188603
C. Ronaldo,727,2010-10-23,La Liga,Matchweek 8,Home,Real Madrid,Racing Sant,Y,15,1-0,Toño,,,Racing Sant,Real Madrid,Home,W 6–1,90,4,1738.783185895233,league_avg,Group,FALSE,0.8337073441985677,NA,missing,C._Ronaldo-165,0.8337073441985677
C. Ronaldo,726,2010-10-23,La Liga,Matchweek 8,Home,Real Madrid,Racing Sant,Y,26,2-0,Toño,,,Racing Sant,Real Madrid,Home,W 6–1,90,4,1738.783185895233,league_avg,Group,FALSE,0.8337073441985677,NA,missing,C._Ronaldo-166,0.8337073441985677
C. Ronaldo,725,2010-10-23,La Liga,Matchweek 8,Home,Real Madrid,Racing Sant,Y,47,3-0,Toño,,,Racing Sant,Real Madrid,Home,W 6–1,90,4,1738.783185895233,league_avg,Group,FALSE,0.8337073441985677,NA,missing,C._Ronaldo-167,0.8337073441985677
C. Ronaldo,724,2010-10-23,La Liga,Matchweek 8,Home,Real Madrid,Racing Sant,Y,55,4-0,Toño,,Penalty kick,Racing Sant,Real Madrid,Home,W 6–1,90,4,1738.783185895233,league_avg,Group,FALSE,0.8337073441985677,NA,missing,C._Ronaldo-168,0.8337073441985677
C. Ronaldo,723,2010-10-30,La Liga,Matchweek 9,Away,Real Madrid,Hércules,Y,82,1-1,Juan Calatayud,,,Hércules,Real Madrid,Away,W 3–1,90,2,1650.74450684,club,Group,TRUE,-1.1448017771250716,NA,missing,C._Ronaldo-169,-1.1448017771250716
C. Ronaldo,722,2010-10-30,La Liga,Matchweek 9,Away,Real Madrid,Hércules,Y,86,2-1,Juan Calatayud,,,Hércules,Real Madrid,Away,W 3–1,90,2,1650.74450684,club,Group,TRUE,-1.1448017771250716,NA,missing,C._Ronaldo-170,-1.1448017771250716
C. Ronaldo,721,2010-11-20,La Liga,Matchweek 12,Home,Real Madrid,Athletic Club,Y,30,1-0,Gorka Iraizoz,,,Athletic Club,Real Madrid,Home,W 5–1,90,3,1686.28503418,club,Group,FALSE,0.812043846826245,NA,missing,C._Ronaldo-171,0.812043846826245
C. Ronaldo,720,2010-11-20,La Liga,Matchweek 12,Home,Real Madrid,Athletic Club,Y,62,3-1,Gorka Iraizoz,,,Athletic Club,Real Madrid,Home,W 5–1,90,3,1686.28503418,club,Group,FALSE,0.812043846826245,NA,missing,C._Ronaldo-172,0.812043846826245
C. Ronaldo,719,2010-11-20,La Liga,Matchweek 12,Home,Real Madrid,Athletic Club,Y,90+2,4-1,Gorka Iraizoz,,Penalty kick,Athletic Club,Real Madrid,Home,W 5–1,90,3,1686.28503418,club,Group,FALSE,0.812043846826245,NA,missing,C._Ronaldo-173,0.812043846826245
C. Ronaldo,718,2010-11-23,Champions Lg,Group stage,Away,Real Madrid,Ajax,Y,70,2-0,Maarten Stekelenburg,,,Ajax,Real Madrid,Away,W 4–0,90,2,1716.2611084,club,Group,TRUE,-1.1177661829304908,NA,missing,C._Ronaldo-174,-1.1177661829304908
C. Ronaldo,717,2010-11-23,Champions Lg,Group stage,Away,Real Madrid,Ajax,Y,81,3-0,Maarten Stekelenburg,,Penalty kick,Ajax,Real Madrid,Away,W 4–0,90,2,1716.2611084,club,Group,TRUE,-1.1177661829304908,NA,missing,C._Ronaldo-175,-1.1177661829304908
C. Ronaldo,716,2010-12-04,La Liga,Matchweek 14,Home,Real Madrid,Valencia,Y,72,0-0,Vicente Guaita,,,Valencia,Real Madrid,Home,W 2–0,90,2,1798.12243652,club,Group,FALSE,0.8581938386366615,NA,missing,C._Ronaldo-176,0.8581938386366615
C. Ronaldo,715,2010-12-04,La Liga,Matchweek 14,Home,Real Madrid,Valencia,Y,86,1-0,Vicente Guaita,,,Valencia,Real Madrid,Home,W 2–0,90,2,1798.12243652,club,Group,FALSE,0.8581938386366615,NA,missing,C._Ronaldo-177,0.8581938386366615
C. Ronaldo,714,2010-12-08,Champions Lg,Group stage,Home,Real Madrid,Auxerre,Y,49,1-0,Olivier Sorin,,,Auxerre,Real Madrid,Home,W 4–0,71,1,1700.14294434,club,Group,FALSE,0.8177623491073439,NA,missing,C._Ronaldo-178,0.8177623491073439
C. Ronaldo,713,2010-12-12,La Liga,Matchweek 15,Away,Real Madrid,Zaragoza,Y,44,1-0,Leo Franco,,,Zaragoza,Real Madrid,Away,W 3–1,90,1,1630.87768555,club,Group,TRUE,-1.1529998720436672,NA,missing,C._Ronaldo-179,-1.1529998720436672
C. Ronaldo,712,2011-01-03,La Liga,Matchweek 17,Away,Real Madrid,Getafe,Y,11,0-0,Jordi Codina,,Penalty kick,Getafe,Real Madrid,Away,W 3–2,90,2,1723.32092285,club,Group,TRUE,-1.1148529323342362,NA,missing,C._Ronaldo-180,-1.1148529323342362
C. Ronaldo,711,2011-01-03,La Liga,Matchweek 17,Away,Real Madrid,Getafe,Y,57,2-1,Jordi Codina,,,Getafe,Real Madrid,Away,W 3–2,90,2,1723.32092285,club,Group,TRUE,-1.1148529323342362,NA,missing,C._Ronaldo-181,-1.1148529323342362
C. Ronaldo,709,2011-01-09,La Liga,Matchweek 18,Home,Real Madrid,Villarreal,Y,44,1-2,Diego López,,,Villarreal,Real Madrid,Home,W 4–2,90,3,1778.0291748,club,Group,FALSE,0.8499023024920411,NA,missing,C._Ronaldo-182,0.8499023024920411
